"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","fc_direction"
"ENSG00000124214",1404.82861454714,0.417490630081314,0.0336805139301812,12.3956134085947,2.76025414933737e-35,6.71835443895323e-34,"STAU1",6780,"UP"
"ENSG00000106780",330.48187123844,0.854323957482873,0.0689323911736846,12.3936504005829,2.82867922625955e-35,6.87049494076849e-34,"MEGF9",1955,"UP"
"ENSG00000138600",756.120547501714,0.582607528581765,0.0474590875606163,12.2759951471389,1.21883877628573e-34,2.87032823380878e-33,"SPPL2A",84888,"UP"
"ENSG00000132718",1339.08039915555,0.425081748222671,0.0348639516371246,12.1925865618178,3.40441429353766e-34,7.88927144670103e-33,"SYT11",23208,"UP"
"ENSG00000119638",435.476863493878,0.704032748876152,0.0577733771480028,12.1861103440876,3.68598638234254e-34,8.52476133446154e-33,"NEK9",91754,"UP"
"ENSG00000101849",526.09375477201,0.639925534470989,0.0527630330935796,12.1282931808721,7.47920577182356e-34,1.72288847243793e-32,"TBL1X",6907,"UP"
"ENSG00000198162",1716.58797108677,0.392254822344947,0.0326468572941522,12.0150867451248,2.96058805431076e-33,6.66132312219922e-32,"MAN1A2",10905,"UP"
"ENSG00000050405",988.478086286232,-0.526836983261,0.0439089342574815,-11.9984006027483,3.62228570730089e-33,8.11867510844853e-32,"LIMA1",51474,"DOWN"
"ENSG00000156931",719.422856706293,0.551571360557903,0.0464286746285368,11.8799721286656,1.5041750675312e-32,3.30122354140591e-31,"VPS8",23355,"UP"
"ENSG00000108828",1550.71204507545,0.392226151192133,0.0332873493659613,11.7830394628301,4.77399623628678e-32,1.03214332035921e-30,"VAT1",10493,"UP"
"ENSG00000124098",239.545873622655,0.954085829225586,0.0812759197128419,11.7388499889819,8.05746142436407e-32,1.71961630766299e-30,"FAM210B",116151,"UP"
"ENSG00000064651",783.046908100024,0.559808698372035,0.0479083657509864,11.6849884064457,1.52100317384469e-31,3.20487238626802e-30,"SLC12A2",6558,"UP"
"ENSG00000198961",949.373696439552,0.502527443947204,0.0432084186880992,11.6303132399894,2.89034988583515e-31,6.05721338890725e-30,"PJA2",9867,"UP"
"ENSG00000164187",640.784946152187,0.589395280840308,0.0507795123397858,11.6069503955932,3.79925089541665e-31,7.93332785895455e-30,"LMBRD2",92255,"UP"
"ENSG00000085662",4311.30540168888,0.233052332079437,0.0201445873590222,11.5689801893638,5.91819179586359e-31,1.22916291144859e-29,"AKR1B1",231,"UP"
"ENSG00000173482",933.207147296063,0.49400065053051,0.042787821301745,11.5453564940069,7.79177382474204e-31,1.61252217656426e-29,"PTPRM",5797,"UP"
"ENSG00000166913",2481.26008879728,0.287901290379471,0.0253896461660562,11.3393187323883,8.37942271234151e-30,1.69191474243974e-28,"YWHAB",7529,"UP"
"ENSG00000006756",165.550021609203,1.10322726136376,0.0973930412079476,11.3275779016718,9.58178145769713e-30,1.92798063646211e-28,"ARSD",414,"UP"
"ENSG00000147604",3701.1700696141,-0.263161235519849,0.0234148996376115,-11.2390503308898,2.62187594867077e-29,5.19453579591597e-28,"RPL7",6129,"DOWN"
"ENSG00000151348",1053.77981615709,0.440113159710751,0.0392653270017027,11.2086971717227,3.69593333273177e-29,7.26053908511266e-28,"EXT2",2132,"UP"
"ENSG00000117906",648.80385268338,0.554402963095301,0.0495822639787218,11.1814773793553,5.02464666551501e-29,9.80439458598811e-28,"RCN2",5955,"UP"
"ENSG00000136156",524.074028722609,0.619664435926346,0.055687720799779,11.1274878380155,9.21973100228809e-29,1.78401794894275e-27,"ITM2B",9445,"UP"
"ENSG00000100029",822.201117159009,-0.565084314539737,0.0513652453071622,-11.001296911181,3.76675091803225e-28,7.14574806509059e-27,"PES1",23481,"DOWN"
"ENSG00000139173",196.333057357208,1.00935389354437,0.0918262122891505,10.9920018302184,4.17560551319642e-28,7.88272845661959e-27,"TMEM117",84216,"UP"
"ENSG00000185627",810.233419777389,-0.506934122556072,0.0462540981170696,-10.9597666626861,5.96529738694252e-28,1.11885464721167e-26,"PSMD13",5719,"DOWN"
"ENSG00000144455",665.066920825193,0.543498158294993,0.0505855500208345,10.7441385548075,6.31486540597662e-27,1.13600379634329e-25,"SUMF1",285362,"UP"
"ENSG00000157483",1434.35260493608,-0.37571374804727,0.0354203891570098,-10.6072732962313,2.75676893169751e-26,4.82019387003133e-25,"MYO1E",4643,"DOWN"
"ENSG00000182220",740.633166851224,0.511927301167299,0.0483581824447072,10.5861567843795,3.45486612856993e-26,6.03172868461607e-25,"ATP6AP2",10159,"UP"
"ENSG00000182870",521.779972281449,0.572812340813791,0.0547375296144168,10.4647094022841,1.25460905415285e-25,2.14521518685045e-24,"GALNT9",50614,"UP"
"ENSG00000006125",980.651511699017,0.409591243831421,0.0393128867364068,10.418752674606,2.03605843953315e-25,3.46100124201756e-24,"AP2B1",163,"UP"
"ENSG00000163636",559.246632604806,-0.58979618160326,0.057176140404687,-10.3154248857783,6.00152588839774e-25,9.93975970960025e-24,"PSMD6",9861,"DOWN"
"ENSG00000070831",1565.07907340108,-0.365981902105301,0.0355149586525085,-10.3050071291425,6.6886718688958e-25,1.10306080110625e-23,"CDC42",998,"DOWN"
"ENSG00000109606",1856.88299766081,-0.343630184237144,0.0333988713257341,-10.288676550946,7.92582244837022e-25,1.30153887730662e-23,"DHX15",1665,"DOWN"
"ENSG00000197989",326.161390004252,0.725429335349957,0.071121769021574,10.1998213111081,1.98637621511268e-24,3.2030316468692e-23,"SNHG12",85028,"UP"
"ENSG00000196531",2575.2644404946,-0.277855291993549,0.0272848065667066,-10.1835170175842,2.34914233229926e-24,3.77227420165898e-23,"NACA",4666,"DOWN"
"ENSG00000165097",167.965908398965,0.979611415791208,0.0965599851816378,10.1451073542366,3.4839515023524e-24,5.53333473903029e-23,"KDM1B",221656,"UP"
"ENSG00000170456",531.105729201086,0.590039692968239,0.0581805947887126,10.1415204693423,3.61429601587087e-24,5.73251048418864e-23,"DENND5B",160518,"UP"
"ENSG00000179950",686.123497095525,-0.556939027608567,0.0551321541036768,-10.1018912948918,5.41869095912145e-24,8.54769049394022e-23,"PUF60",22827,"DOWN"
"ENSG00000119977",495.559162449452,0.551114212244392,0.0546230572204713,10.0894062011207,6.15406544935604e-24,9.69453186798149e-23,"TCTN3",26123,"UP"
"ENSG00000164142",182.298461081704,-1.09804208326148,0.108991353546239,-10.0745797490775,7.15660766040254e-24,1.12433308440154e-22,"FAM160A1",729830,"DOWN"
"ENSG00000105497",540.429632124026,-0.580584629095244,0.0578134109085684,-10.0423867052825,9.92433186599675e-24,1.55076033599223e-22,"ZNF175",7728,"DOWN"
"ENSG00000138434",1485.76531098054,0.337021116833738,0.0336240704849336,10.0232099199516,1.20523723549195e-23,1.87571103271603e-22,"ITPRID2",6744,"UP"
"ENSG00000108010",1302.75461926601,-0.368213540751418,0.0370644561902194,-9.93441098560032,2.94913702322526e-23,4.50519484732174e-22,"GLRX3",10539,"DOWN"
"ENSG00000116260",599.847334899931,0.500627408129836,0.0504277406441363,9.92761923764768,3.1570316145317e-23,4.81644376408844e-22,"QSOX1",5768,"UP"
"ENSG00000174938",291.154274719659,0.728983353077464,0.0735858775822271,9.906566001919,3.89814543231033e-23,5.91600895021215e-22,"SEZ6L2",26470,"UP"
"ENSG00000119655",536.373703442051,0.540536372101984,0.0546807569526019,9.88531253454536,4.82075161084713e-23,7.23112741627069e-22,"NPC2",10577,"UP"
"ENSG00000187840",438.808080151966,0.602038954829161,0.0609343705916598,9.88012100532902,5.0771563645236e-23,7.60590779253149e-22,"EIF4EBP1",1978,"UP"
"ENSG00000140740",1129.5883575861,-0.391280352793848,0.0399002095978248,-9.80647361850398,1.05594315479029e-22,1.55380228480549e-21,"UQCRC2",7385,"DOWN"
"ENSG00000143164",732.433792127038,0.456149337960776,0.046521131496584,9.80520729583439,1.06927226898309e-22,1.56943755283105e-21,"DCAF6",55827,"UP"
"ENSG00000134186",436.667546335697,-0.610624753862554,0.0623054922821505,-9.80049641687026,1.12033683710172e-22,1.64107281322121e-21,"PRPF38B",55119,"DOWN"
"ENSG00000134516",237.374152418923,-0.958689360809259,0.0984415452983106,-9.73866631109976,2.06243295723075e-22,2.98936911778389e-21,"DOCK2",1794,"DOWN"
"ENSG00000166295",421.66264520647,0.587345205246454,0.0604181647915957,9.72133475540712,2.44554461686469e-22,3.52267655109169e-21,"ANAPC16",119504,"UP"
"ENSG00000131374",1054.41116277169,0.394093647164078,0.0407454847609723,9.67208144598041,3.96235876707539e-22,5.65842377438441e-21,"TBC1D5",9779,"UP"
"ENSG00000153214",667.204067180284,0.482163270771246,0.0501442235694103,9.61552969513685,6.87545508184126e-22,9.6289545838573e-21,"TMEM87B",84910,"UP"
"ENSG00000106665",705.147033623489,0.469906959537229,0.0488866137478998,9.61218058506694,7.10285557585175e-22,9.93544014887214e-21,"CLIP2",7461,"UP"
"ENSG00000121579",2667.98128964497,-0.264703741269985,0.0276628195868534,-9.56893567696129,1.08011835428119e-21,1.49644082257811e-20,"NAA50",80218,"DOWN"
"ENSG00000196155",158.407396138965,-1.13044969871476,0.118855708406011,-9.51110984802808,1.88639072620371e-21,2.57053947549591e-20,"PLEKHG4",25894,"DOWN"
"ENSG00000089063",332.987379028212,0.681414224360944,0.0723224918263505,9.4218853243753,4.43059964609004e-21,5.93986857864957e-20,"TMEM230",29058,"UP"
"ENSG00000142207",1008.74423979556,-0.39512393021898,0.0420904212542085,-9.38750239235185,6.14398449919441e-21,8.18023624262007e-20,"URB1",9875,"DOWN"
"ENSG00000185291",252.501768876039,-0.82666724444305,0.0881094548479338,-9.38227623663972,6.45635717008211e-21,8.57646530259192e-20,"IL3RA",3563,"DOWN"
"ENSG00000169045",2622.93354810813,-0.262303152591686,0.0282225186118852,-9.29410858750302,1.48444836347094e-20,1.94519700901779e-19,"HNRNPH1",3187,"DOWN"
"ENSG00000160766",579.853838063546,0.487330344207901,0.0525471806360531,9.27414826654923,1.79043774295319e-20,2.32516579370095e-19,"GBAP1",2630,"UP"
"ENSG00000101182",2089.3083777141,-0.28152981312897,0.0303780211861439,-9.26754943660986,1.9047161646302e-20,2.4680529767139e-19,"PSMA7",5688,"DOWN"
"ENSG00000197632",182.099037146097,-1.04028623668891,0.112362546134081,-9.25830067474219,2.07711526342468e-20,2.68544634836978e-19,"SERPINB2",5055,"DOWN"
"ENSG00000136205",314.112744389497,-0.705062965154311,0.0761819920021778,-9.25498200590707,2.14266496558274e-20,2.76711237490718e-19,"TNS3",64759,"DOWN"
"ENSG00000158711",809.834668520452,0.447064517338495,0.0484103407562243,9.23489713881046,2.58534297563878e-20,3.32033539238565e-19,"ELK4",2005,"UP"
"ENSG00000152683",744.819616718802,0.441177590739303,0.0480210455343628,9.18717170419804,4.03305694512352e-20,5.14547155306419e-19,"SLC30A6",55676,"UP"
"ENSG00000159267",548.866177544653,0.513899618258318,0.0561277723085569,9.1558883796992,5.39123693248881e-20,6.83321624303439e-19,"HLCS",3141,"UP"
"ENSG00000186501",319.967526486189,-0.675784153548885,0.0740028269619866,-9.13186943379904,6.73264836493633e-20,8.48708442094579e-19,"TMEM222",84065,"DOWN"
"ENSG00000123562",2676.4225406739,-0.248387050136554,0.0272026385654004,-9.13099108159616,6.78750352489917e-20,8.54695400478085e-19,"MORF4L2",9643,"DOWN"
"ENSG00000120800",1329.21538261807,-0.348050201835936,0.0381640833196829,-9.11983654685165,7.52377174137378e-20,9.45357033737549e-19,"UTP20",27340,"DOWN"
"ENSG00000198722",399.793233192807,0.557344748607808,0.0619688976367839,8.99394324995989,2.38515652467137e-19,2.90269048757176e-18,"UNC13B",10497,"UP"
"ENSG00000182700",43.1229027157113,1.77036487657415,0.197393478537512,8.96871005917104,3.00007144079972e-19,3.61690855946882e-18,"IGIP",492311,"UP"
"ENSG00000170624",215.530532059542,-0.902069037900065,0.100597774188787,-8.96708744476982,3.04458388480955e-19,3.66676544633183e-18,"SGCD",6444,"DOWN"
"ENSG00000119537",907.398335103316,0.403771063542934,0.0450356125921209,8.9655950103269,3.08610092372324e-19,3.70523595909274e-18,"KDSR",2531,"UP"
"ENSG00000111540",697.088714746108,0.435995155272101,0.0489237399830975,8.91172987638991,5.0242421288756e-19,5.98271293499957e-18,"RAB5B",5869,"UP"
"ENSG00000132434",238.621921610743,-0.843198513666341,0.0946396115162597,-8.90957285387286,5.12295501970263e-19,6.0940069445438e-18,"LANCL2",55915,"DOWN"
"ENSG00000151148",535.008041964452,0.477151908800161,0.0536382366477848,8.89574189273553,5.80303103442352e-19,6.87481533772011e-18,"UBE3B",89910,"UP"
"ENSG00000189337",280.769951397898,0.655701827254084,0.0742065372860044,8.83617335123587,9.90530390900154e-19,1.14542408748514e-17,"KAZN",23254,"UP"
"ENSG00000124406",117.944433876231,1.01687982178031,0.115140475616731,8.83164513897967,1.03147241744796e-18,1.19158156881301e-17,"ATP8A1",10396,"UP"
"ENSG00000130749",435.719330013458,-0.558048115265813,0.063839943924672,-8.74136286717736,2.30314969998249e-18,2.60112529346271e-17,"ZC3H4",23211,"DOWN"
"ENSG00000009307",8165.9827496636,0.145535295837311,0.0166515985318018,8.74001949778952,2.3307019924566e-18,2.62968417224695e-17,"CSDE1",7812,"UP"
"ENSG00000085832",828.456928328191,0.409783585155794,0.0470261979165775,8.71394251099638,2.93485251586734e-18,3.29213890910337e-17,"EPS15",2060,"UP"
"ENSG00000154127",205.288385279284,-0.886897453617719,0.101803464781842,-8.71185922324232,2.98930782804151e-18,3.34353216604643e-17,"UBASH3B",84959,"DOWN"
"ENSG00000166311",479.142652996548,0.532457810642938,0.0612311086273149,8.69587081762246,3.44179847972264e-18,3.8422384951519e-17,"SMPD1",6609,"UP"
"ENSG00000151779",1380.07202957208,0.309319929965151,0.0356436549227351,8.67812042944714,4.02362864506474e-18,4.47455254494268e-17,"NBAS",51594,"UP"
"ENSG00000197892",703.96075340066,0.439511284378627,0.0506565293875982,8.67630075909284,4.08850051439267e-18,4.53800104895783e-17,"KIF13B",23303,"UP"
"ENSG00000142784",359.192630260777,0.560591253032973,0.0649051692001219,8.63708176007528,5.76671147733748e-18,6.3521366462892e-17,"WDTC1",23038,"UP"
"ENSG00000090316",635.876626177399,-0.474774509915585,0.0550836558620279,-8.61915394840145,6.74506203900944e-18,7.39472807109534e-17,"MAEA",10296,"DOWN"
"ENSG00000085982",741.542372044297,0.418148083230289,0.0485378504219892,8.61488672437901,7.00107796769946e-18,7.66093451507924e-17,"USP40",55230,"UP"
"ENSG00000179152",363.980405088803,0.574527767616366,0.0667115196274115,8.6121223264759,7.17202544797426e-18,7.84060409142948e-17,"TCAIM",285343,"UP"
"ENSG00000184371",541.350139016995,0.466275971601182,0.0542122567866173,8.60093269011973,7.90708510135178e-18,8.61983643443138e-17,"CSF1",1435,"UP"
"ENSG00000156261",1709.06688466245,-0.285184986592695,0.0333688317956223,-8.54644802489336,1.26934555310275e-17,1.36707809568858e-16,"CCT8",10694,"DOWN"
"ENSG00000169905",1472.89989885948,0.304321613108084,0.0356293093165154,8.54132788274458,1.32688123963964e-17,1.42507781611621e-16,"TOR1AIP2",163590,"UP"
"ENSG00000140319",615.059709245961,0.425227990502057,0.0497998241239832,8.5387448245479,1.35687648285509e-17,1.45594602273083e-16,"SRP14",6727,"UP"
"ENSG00000100764",349.987948686651,-0.611659657296144,0.0717836514456816,-8.52087689853705,1.58349774860331e-17,1.68974346151511e-16,"PSMC1",5700,"DOWN"
"ENSG00000155158",177.642118224824,0.771881818304146,0.0906279654833386,8.51703791635984,1.63685921045434e-17,1.74348031498853e-16,"TTC39B",158219,"UP"
"ENSG00000188559",241.943884866636,0.687265371919383,0.0807728081909795,8.50862297983265,1.76011148272736e-17,1.86449765642925e-16,"RALGAPA2",57186,"UP"
"ENSG00000143158",462.559528632701,0.524210514096226,0.0618487973341784,8.47567837518064,2.33713615096994e-17,2.46450051887021e-16,"MPC2",25874,"UP"
"ENSG00000100644",139.86490667068,-0.987104468289711,0.116608313675404,-8.46512943354501,2.55868378614037e-17,2.69078974249001e-16,"HIF1A",3091,"DOWN"
"ENSG00000088298",437.817331860191,0.498835162591207,0.0589403765434344,8.46338608345341,2.59724099471018e-17,2.72393567737897e-16,"EDEM2",55741,"UP"
"ENSG00000149541",339.240602149555,0.583138584666794,0.0692522795810802,8.42049659873014,3.74891805344144e-17,3.88962811442852e-16,"B3GAT3",26229,"UP"
"ENSG00000164916",573.491194446069,0.439478265664846,0.0522041124623462,8.41846063338081,3.81463305905066e-17,3.95427587639091e-16,"FOXK1",221937,"UP"
"ENSG00000088387",881.325611056912,0.357160372533653,0.0428116086902157,8.3426057431773,7.26711347624118e-17,7.44325351820453e-16,"DOCK9",23348,"UP"
"ENSG00000017797",856.504709881111,0.365443476894074,0.0438328489891518,8.33720566474057,7.6066693213286e-17,7.77406961449164e-16,"RALBP1",10928,"UP"
"ENSG00000141030",755.713601362153,-0.425254054171799,0.0510725192461505,-8.32647498985184,8.32851278131021e-17,8.49683948954407e-16,"COPS3",8533,"DOWN"
"ENSG00000137962",252.744752877813,-0.725348860427387,0.0878631496667015,-8.25543886349297,1.51345081458522e-16,1.51084814766418e-15,"ARHGAP29",9411,"DOWN"
"ENSG00000064393",5697.21913633582,0.1479116941675,0.0179531822593901,8.23874520017958,1.74026108695374e-16,1.72392757845844e-15,"HIPK2",28996,"UP"
"ENSG00000146085",326.545933028776,0.566093373857704,0.0691409518980536,8.18752647045404,2.66649596084397e-16,2.59497217983223e-15,"MMUT",4594,"UP"
"ENSG00000197170",1588.93484733501,-0.267411217250994,0.0327762429962985,-8.15869034413715,3.38676673460695e-16,3.27396850864169e-15,"PSMD12",5718,"DOWN"
"ENSG00000153130",1077.80323304584,0.336405774909546,0.0412545659829938,8.15438889960014,3.50949862912172e-16,3.3897902732199e-15,"SCOC",60592,"UP"
"ENSG00000169895",773.376169117078,0.37102417464389,0.0455436687401398,8.14655878429241,3.74426775548163e-16,3.60156989570354e-15,"SYAP1",94056,"UP"
"ENSG00000196236",689.300004365198,0.385558389182002,0.0473781394873586,8.13789636642183,4.02204880638859e-16,3.85917244976625e-15,"XPNPEP3",63929,"UP"
"ENSG00000169621",143.016858745998,0.857498898990842,0.105666778698097,8.11512293225883,4.85293292787382e-16,4.63343349445848e-15,"APLF",200558,"UP"
"ENSG00000185359",1094.04580488912,-0.336621044991921,0.0415052626530611,-8.11032200436139,5.04857927330617e-16,4.80836795431375e-15,"HGS",9146,"DOWN"
"ENSG00000135317",695.336209544255,0.395198993220029,0.0487606847818839,8.10486962986331,5.2802104966263e-16,5.02485605457634e-15,"SNX14",57231,"UP"
"ENSG00000166263",385.480011825227,0.524667360622007,0.0648275934344098,8.09327221367312,5.80828614178699e-16,5.51834714452921e-15,"STXBP4",252983,"UP"
"ENSG00000156531",543.718226355385,0.433839054288395,0.0537660002760184,8.06902228287758,7.0863333346039e-16,6.69424979778285e-15,"PHF6",84295,"UP"
"ENSG00000099822",223.786589400543,0.649119742516857,0.0805416671242953,8.05942769368193,7.66524662573869e-16,7.22349945818394e-15,"HCN2",610,"UP"
"ENSG00000211445",60.3356113554183,1.26712717895117,0.157275224764539,8.05675007521508,7.8349613215041e-16,7.35953891121865e-15,"GPX3",2878,"UP"
"ENSG00000147649",3116.92932141773,0.18915402217969,0.0236183068018497,8.00878842698734,1.15844003131203e-15,1.07424031657609e-14,"MTDH",92140,"UP"
"ENSG00000198258",425.479088676794,0.485845284423133,0.0610504450824502,7.95809569884357,1.74707210350288e-15,1.59336269612478e-14,"UBL5",59286,"UP"
"ENSG00000136271",826.748920760464,-0.373814516497231,0.0469757378890427,-7.95760818872469,1.75396738714525e-15,1.59714206782403e-14,"DDX56",54606,"DOWN"
"ENSG00000160007",2308.93018600461,0.212519752288273,0.0267792440401256,7.93598773624217,2.08826646990827e-15,1.89560388707076e-14,"ARHGAP35",2909,"UP"
"ENSG00000163346",195.457378948531,0.720430861124058,0.0917800996992494,7.84953234399188,4.1759147478222e-15,3.7236843488645e-14,"PBXIP1",57326,"UP"
"ENSG00000144815",625.114795544712,0.406583524875157,0.0518087969167407,7.84777005203492,4.23499786866856e-15,3.77136199826722e-14,"NXPE3",91775,"UP"
"ENSG00000112379",315.66722802028,0.555467076104143,0.0707893108078843,7.84676485425362,4.26906621426671e-15,3.79508872493389e-14,"ARFGEF3",57221,"UP"
"ENSG00000066933",781.336751553892,0.352618777946,0.045063206870328,7.82498189622146,5.07729974840218e-15,4.49637300373374e-14,"MYO9A",4649,"UP"
"ENSG00000133835",574.075726240437,0.42062571076881,0.0538386962003645,7.8127023953816,5.59746567127217e-15,4.95324515575228e-14,"HSD17B4",3295,"UP"
"ENSG00000187699",534.03477712074,-0.463052025500611,0.0595413518788262,-7.77698206186143,7.42751335735707e-15,6.50327526990313e-14,"C2orf88",84281,"DOWN"
"ENSG00000109472",111.424905321724,0.97234429392253,0.125061342736877,7.77493886314889,7.54838526917463e-15,6.60412607197569e-14,"CPE",1363,"UP"
"ENSG00000130724",302.673884365462,0.554634451987694,0.0714287851988361,7.76485908928395,8.17360436997448e-15,7.13500351394013e-14,"CHMP2A",27243,"UP"
"ENSG00000144821",167.295305312394,-0.904489427676545,0.117058771361013,-7.72679754930172,1.10285829163557e-14,9.5839706331504e-14,"MYH15",22989,"DOWN"
"ENSG00000110315",395.635177905641,0.493783791809489,0.0639123225116811,7.72595600354284,1.11016971337047e-14,9.64029197623869e-14,"RNF141",50862,"UP"
"ENSG00000158163",145.805003168113,-0.917653981977007,0.11916212022517,-7.70088665964484,1.35125305074261e-14,1.16813461795396e-13,"DZIP1L",199221,"DOWN"
"ENSG00000155959",646.576480623955,-0.427397224073262,0.0555699849399795,-7.69115241861031,1.45815597073746e-14,1.25867589741724e-13,"VBP1",7411,"DOWN"
"ENSG00000163956",676.672225543194,0.395801152397484,0.0517424417899873,7.64944866738151,2.01842829353072e-14,1.72055451452949e-13,"LRPAP1",4043,"UP"
"ENSG00000167615",392.88059524035,-0.493749418938584,0.0646465938053137,-7.63767106470504,2.21186062691608e-14,1.8799196104316e-13,"LENG8",114823,"DOWN"
"ENSG00000124155",909.064794401404,0.327445442463576,0.0428774714346775,7.63677128121766,2.22736662847898e-14,1.89171372031024e-13,"PIGT",51604,"UP"
"ENSG00000196704",546.748093019799,0.433546629077322,0.0567781374425973,7.63580224017806,2.24418574504724e-14,1.90460500730983e-13,"AMZ2",51321,"UP"
"ENSG00000116774",79.5797781314302,-1.28130405506539,0.167955439004479,-7.62883335401373,2.36887612814092e-14,2.0045664612038e-13,"OLFML3",56944,"DOWN"
"ENSG00000163637",518.626315406319,-0.454037339557518,0.0595277967884059,-7.62731638080632,2.3969084831713e-14,2.02681045080982e-13,"PRICKLE2",166336,"DOWN"
"ENSG00000160131",1450.78125861878,0.272595610425168,0.0357549163218458,7.62400359076258,2.45926522038913e-14,2.07500502970333e-13,"VMA21",203547,"UP"
"ENSG00000168002",284.800314678426,0.562605588610787,0.0740048183366042,7.60228321961182,2.90951103044882e-14,2.44601180764017e-13,"POLR2G",5436,"UP"
"ENSG00000268350",273.91028170544,-0.620433129201529,0.0816451189690018,-7.59914538721033,2.98092735810664e-14,2.5024270880418e-13,"FAM156A",29057,"DOWN"
"ENSG00000120805",701.185973804784,0.369846820946396,0.0487365321804732,7.58869793149908,3.23136076505906e-14,2.69899989081552e-13,"ARL1",400,"UP"
"ENSG00000010295",259.211637026301,-0.645173122570571,0.085078523336253,-7.58326657857794,3.36961500739001e-14,2.8084156666043e-13,"IFFO1",25900,"DOWN"
"ENSG00000162736",436.854162871246,0.448254216903163,0.0591132264682253,7.58297666502961,3.3771560531847e-14,2.81268161961796e-13,"NCSTN",23385,"UP"
"ENSG00000133107",130.877239661277,-0.989988557263534,0.131668781363278,-7.51877967589088,5.5289867089886e-14,4.5237163982634e-13,"TRPC4",7223,"DOWN"
"ENSG00000124172",1387.00841165263,0.280393953447917,0.0374666407636699,7.48382955431129,7.21875669306078e-14,5.86903117692127e-13,"ATP5F1E",514,"UP"
"ENSG00000104290",106.610955336175,0.915409590987499,0.12248345036517,7.47374105038934,7.79464552477592e-14,6.31513151030345e-13,"FZD3",7976,"UP"
"ENSG00000132613",160.989381517875,-0.799769677616426,0.107068057058904,-7.46973186574616,8.03583955364353e-14,6.50147018939383e-13,"MTSS2",92154,"DOWN"
"ENSG00000145623",906.461786287952,0.315257398486301,0.0422121091065756,7.46841143829964,8.11687152340018e-14,6.55788993644232e-13,"OSMR",9180,"UP"
"ENSG00000166340",138.075648154477,0.805716927850218,0.107990692828713,7.46098489365361,8.58780980169009e-14,6.9191167104526e-13,"TPP1",1200,"UP"
"ENSG00000198833",554.51789891926,0.430140616104016,0.0576688592743757,7.45880222907657,8.73125473726617e-14,7.0249388426653e-13,"UBE2J1",51465,"UP"
"ENSG00000105127",367.326167501851,-0.530338802332262,0.071438235353857,-7.42373883824705,1.13859564138803e-13,9.07904903606798e-13,"AKAP8",10270,"DOWN"
"ENSG00000125991",1250.57686785104,0.274502265683935,0.0369958271576433,7.41981695703815,1.17282307156682e-13,9.34555652772186e-13,"ERGIC3",51614,"UP"
"ENSG00000150867",1055.94836042456,0.306514405469624,0.0413217727997867,7.41774577181756,1.19130488262398e-13,9.48631665793166e-13,"PIP4K2A",5305,"UP"
"ENSG00000101191",1427.47176328238,-0.259641943105948,0.0350607446797449,-7.40548854502646,1.30668519064674e-13,1.03837200981579e-12,"DIDO1",11083,"DOWN"
"ENSG00000143952",536.684780555847,0.412799234482446,0.0557787978244767,7.40064774758023,1.35521789416327e-13,1.07546683193681e-12,"VPS54",51542,"UP"
"ENSG00000103035",422.591945270028,-0.485676665477793,0.0657210718690458,-7.38996872183613,1.46863357138538e-13,1.16308565919401e-12,"PSMD7",5713,"DOWN"
"ENSG00000105063",930.370312466923,0.317839817783098,0.0431115495688369,7.37249811156982,1.67459967365541e-13,1.3198983171174e-12,"PPP6R1",22870,"UP"
"ENSG00000170396",736.281875874643,-0.380866437893388,0.0517633893819966,-7.35783422300112,1.86917968337218e-13,1.46728709424956e-12,"ZNF804A",91752,"DOWN"
"ENSG00000134146",259.818972150268,0.58537896817702,0.0798205398864785,7.3336884091432,2.23903333590058e-13,1.74816254403535e-12,"DPH6",89978,"UP"
"ENSG00000170906",164.978660819817,0.739571997190211,0.101159165112867,7.31097371518479,2.6521341507684e-13,2.06652869063229e-12,"NDUFA3",4696,"UP"
"ENSG00000132326",108.63064850028,-0.977873418431518,0.133901254218688,-7.30294442824598,2.81537486309925e-13,2.18638810438677e-12,"PER2",8864,"DOWN"
"ENSG00000133083",299.736817724065,0.542576425266934,0.0743402433224039,7.29855595056168,2.90872548748349e-13,2.25165785287212e-12,"DCLK1",9201,"UP"
"ENSG00000151743",60.0375808756613,1.13520363574569,0.156314086914584,7.26232458093176,3.80493803297944e-13,2.91971781645018e-12,"AMN1",196394,"UP"
"ENSG00000196177",182.861410588251,0.67731280279836,0.0935336798819647,7.24137875953451,4.44146104662698e-13,3.392458075746e-12,"ACADSB",36,"UP"
"ENSG00000143847",68.0596867085408,-1.25471141557231,0.173274475389028,-7.24117855647976,4.44802329633204e-13,3.39523671731854e-12,"PPFIA4",8497,"DOWN"
"ENSG00000198792",801.258360282066,0.32663789243929,0.0451126077491261,7.24050124204177,4.47029495503455e-13,3.4084770721503e-12,"TMEM184B",25829,"UP"
"ENSG00000108946",1573.05326964787,0.236016494928375,0.032627340715635,7.23370307698034,4.69998773636391e-13,3.56413178440137e-12,"PRKAR1A",5573,"UP"
"ENSG00000180992",314.130706445082,-0.573370242851692,0.0793331624922335,-7.22737156618235,4.92431464723611e-13,3.7245142054991e-12,"MRPL14",64928,"DOWN"
